[2025-04-04 20:44:07] ID: 1, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.238, Ports: [1 753 367], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 442, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.39, Ports: [375 53 309 530], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 443, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.49, Ports: [55 244 607 554 780 600 0], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 444, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.36, Ports: [511 774 549 117], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 445, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.137, Ports: [41 699 923 948], Software: PHP, OS: Debian 11
[2025-04-04 20:44:07] ID: 446, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.84, Ports: [3737], Software: Nginx, OS: CentOS 7
[2025-04-04 20:44:07] ID: 447, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.232, Ports: [90 834 129], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 448, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.206, Ports: [884 447 86 315 255], Software: PHP, OS: Debian 11
[2025-04-04 20:44:07] ID: 449, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.239, Ports: [89 18 330], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 450, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.23, Ports: [49 395 989], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 451, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.120, Ports: [1066], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 452, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.111, Ports: [7 690 676 232 602 360], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:07] ID: 453, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.9, Ports: [57 594 595], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 454, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.129, Ports: [58 835 778], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 455, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.163, Ports: [66 179 844], Software: Apache, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 456, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.195, Ports: [2 455 954 718 861 490 0], Software: PHP, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 457, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.159, Ports: [891 837 953 452], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:07] ID: 458, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.251, Ports: [30 802 738 716 457 300 0], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:07] ID: 459, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.179, Ports: [9 20 307 121 496 160 0], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 460, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.138, Ports: [54 592 878 999 437 400 0], Software: Node.js, OS: CentOS 7
[2025-04-04 20:44:07] ID: 461, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.46, Ports: [40 858 154 905 720 100 0], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 462, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.107, Ports: [1811], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 463, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.195, Ports: [61 141 722 892 11 200 0], Software: PHP, OS: CentOS 7
[2025-04-04 20:44:07] ID: 464, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.217, Ports: [170 370 691 462 51], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 465, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.26, Ports: [648 612 775 421], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 466, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.64, Ports: [159 98 782 882], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 467, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.42, Ports: [386], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:07] ID: 468, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.215, Ports: [44 467 340], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 469, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.194, Ports: [9 291 719 113 952 460], Software: Node.js, OS: Debian 11
[2025-04-04 20:44:07] ID: 470, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.170, Ports: [47 405 67 129 669 500 0], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:07] ID: 471, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.174, Ports: [256 536 519 91 712], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 472, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.2, Ports: [45 856 162], Software: Node.js, OS: Debian 11
[2025-04-04 20:44:07] ID: 473, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.127, Ports: [7 271 721 898 658 790], Software: Apache, OS: CentOS 7
[2025-04-04 20:44:07] ID: 474, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.194, Ports: [1505], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 475, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.28, Ports: [2 698 834], Software: Nginx, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 476, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.195, Ports: [4243], Software: PHP, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 477, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.105, Ports: [282 928 277 358], Software: PHP, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 478, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.254, Ports: [9 596 771 773 288 450], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 479, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.237, Ports: [3 976 226 217 789 770], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:07] ID: 480, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.49, Ports: [22 464 928 186], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 481, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.208, Ports: [86 865 700], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 482, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.233, Ports: [8469], Software: MySQL, OS: CentOS 7
[2025-04-04 20:44:07] ID: 483, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.200, Ports: [1 212 243 718 841 430], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 484, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.45, Ports: [1 27 873 337 166 320], Software: Node.js, OS: CentOS 7
[2025-04-04 20:44:07] ID: 485, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.185, Ports: [5 927 338 361 92 410], Software: Nginx, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 486, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.11, Ports: [31 119 487 689], Software: Node.js, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 487, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.84, Ports: [70 636 247], Software: PHP, OS: Debian 11
[2025-04-04 20:44:07] ID: 488, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.118, Ports: [5 141 590 779 257 620], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 489, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.30, Ports: [96 945 612], Software: Nginx, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 490, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.119, Ports: [406 579 91 511 805 0], Software: PostgreSQL, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 491, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.58, Ports: [6 50 591 67 673 270], Software: Nginx, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 492, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.136, Ports: [535 660 81 896], Software: MySQL, OS: CentOS 7
[2025-04-04 20:44:07] ID: 493, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.254, Ports: [3430], Software: PostgreSQL, OS: CentOS 7
[2025-04-04 20:44:07] ID: 494, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.189, Ports: [3057], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 495, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.50, Ports: [6 732 958 821 893 960], Software: Node.js, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 496, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.44, Ports: [474 564 729 988 538], Software: OpenSSH, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 497, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.85, Ports: [4248], Software: Node.js, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 498, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.135, Ports: [4932], Software: PostgreSQL, OS: CentOS 7
[2025-04-04 20:44:07] ID: 499, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.54, Ports: [258 310 375 659], Software: MySQL, OS: CentOS 7
[2025-04-04 20:44:07] ID: 500, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.209, Ports: [1 399 968], Software: PHP, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 501, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.17, Ports: [3 445 478 94 861 40], Software: PHP, OS: CentOS 7
[2025-04-04 20:44:07] ID: 502, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.223, Ports: [8 250 101 724 441 240], Software: PostgreSQL, OS: Debian 11
[2025-04-04 20:44:07] ID: 503, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.72, Ports: [26 666 950 874 449 200 0], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 504, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.130, Ports: [22 757 92], Software: Node.js, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 505, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.32, Ports: [5620], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:07] ID: 506, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.211, Ports: [16 343 702], Software: Nginx, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 507, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.187, Ports: [90 184 395 412 23 900 0], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 508, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.246, Ports: [42 896 85 988 781 100 0], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 509, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.11, Ports: [53 427 401 199 104 400], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 510, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.16, Ports: [7844], Software: Apache, OS: CentOS 7
[2025-04-04 20:44:07] ID: 511, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.60, Ports: [348 350 617 557], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 512, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.178, Ports: [7 8 609 368 891 390], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 513, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.55, Ports: [36 303 486], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 514, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.87, Ports: [423 731 475 544 441], Software: OpenSSH, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 515, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.105, Ports: [31 18 74 459 554 500 0], Software: PHP, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 516, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.200, Ports: [59 103 567 650 833 200 0], Software: Node.js, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 517, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.235, Ports: [5 908 370 981 234 40], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 518, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.19, Ports: [399 291 949 967], Software: Node.js, OS: CentOS 7
[2025-04-04 20:44:07] ID: 519, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.239, Ports: [1 543 316 484 584 250], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 520, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.147, Ports: [2 993 954 148 608 150], Software: MySQL, OS: CentOS 7
[2025-04-04 20:44:07] ID: 521, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.49, Ports: [90 78 115], Software: OpenSSH, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 522, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.119, Ports: [78 966 993 332 93], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 523, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.159, Ports: [3157], Software: Node.js, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 524, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.36, Ports: [997 682 232 819 258], Software: PostgreSQL, OS: CentOS 7
[2025-04-04 20:44:07] ID: 525, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.232, Ports: [23 459 104], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 526, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.184, Ports: [535], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:07] ID: 527, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.76, Ports: [52 989 601 302 252 0 0], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:07] ID: 528, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.184, Ports: [85 189 511 911 283 900 0], Software: Apache, OS: Debian 11
[2025-04-04 20:44:07] ID: 529, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.98, Ports: [97 188 738 329 63 100 0], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 530, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.63, Ports: [221 656 714 166], Software: MySQL, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 531, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.252, Ports: [3 669 501 246 894 580 0], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 532, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.183, Ports: [21 156 962 663 328 500 0], Software: PostgreSQL, OS: CentOS 7
[2025-04-04 20:44:07] ID: 533, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.250, Ports: [45 282 245], Software: Apache, OS: Debian 11
[2025-04-04 20:44:07] ID: 534, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.23, Ports: [3 865 10], Software: Nginx, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 535, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.188, Ports: [660 287 28 270], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 536, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.163, Ports: [3539], Software: Apache, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 537, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.214, Ports: [202 973 288 562 154], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:07] ID: 538, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.67, Ports: [744 828 56 347], Software: Nginx, OS: CentOS 7
[2025-04-04 20:44:07] ID: 539, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.187, Ports: [474 741 475 707 594], Software: PHP, OS: Debian 11
[2025-04-04 20:44:07] ID: 540, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.6, Ports: [64 406 852 899 899 200 0], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 541, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.151, Ports: [69 391 684], Software: PHP, OS: Debian 11
[2025-04-04 20:44:07] ID: 542, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.186, Ports: [455 333 768 604], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 543, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.169, Ports: [7514 4758 3513 3150 21], Software: Nginx, OS: CentOS 7
[2025-04-04 20:44:07] ID: 544, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.49, Ports: [984 688 911 74 806], Software: PHP, OS: CentOS 7
[2025-04-04 20:44:07] ID: 545, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.71, Ports: [527 989 903 609], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:07] ID: 546, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.131, Ports: [79 888 200 982 442 900 0], Software: Nginx, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 547, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.225, Ports: [38 692 387 276 100], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:07] ID: 548, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.57, Ports: [27 21 506], Software: Apache, OS: CentOS 7
[2025-04-04 20:44:07] ID: 549, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.228, Ports: [964 378 344 157], Software: PHP, OS: Debian 11
[2025-04-04 20:44:07] ID: 550, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.50, Ports: [50 531 889 430 211 100 0], Software: PostgreSQL, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 551, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.248, Ports: [8900], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 552, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.225, Ports: [503 840 452 381], Software: Apache, OS: Ubuntu 20.04
